ds,start_hour,day_of_week,start_lat,start_lng,end_lat,end_lng,age,gender,usertype
2018-12-12,17,Wed,40.73971301,-73.99456405,40.73971301,-73.99456405,41,1,Subscriber
2018-12-24,13,Mon,40.697950315695444,-73.97077560424805,40.697950315695444,-73.97077560424805,34,1,Customer
2018-12-15,17,Sat,40.8005385,-73.9419949,40.8005385,-73.9419949,32,2,Subscriber
2018-12-15,16,Sat,40.73652889,-74.00618026,40.73652889,-74.00618026,54,1,Subscriber
2018-12-04,8,Tue,40.72740794,-73.98142006,40.72740794,-73.98142006,22,1,Subscriber
2018-12-26,8,Wed,40.7149787,-74.013012,40.7149787,-74.013012,38,1,Subscriber
2018-12-23,11,Sun,40.6847514,-73.99917254,40.6847514,-73.99917254,33,1,Subscriber
2018-12-02,18,Sun,40.6610633719006,-73.97945255041122,40.6610633719006,-73.97945255041122,48,1,Subscriber
2018-12-13,15,Thu,40.7451677,-73.98683077,40.7451677,-73.98683077,27,1,Subscriber
2018-12-15,18,Sat,40.73266,-73.95826,40.73266,-73.95826,38,1,Subscriber
2018-12-11,7,Tue,40.7801839724239,-73.97728532552719,40.7801839724239,-73.97728532552719,35,1,Subscriber
2018-12-27,19,Thu,40.7239567849954,-73.94984364509583,40.7239567849954,-73.94984364509583,40,1,Subscriber
2018-12-05,18,Wed,40.72706363348306,-73.99662137031554,40.72706363348306,-73.99662137031554,36,1,Subscriber
2018-12-19,16,Wed,40.7277140777778,-74.01129573583603,40.7277140777778,-74.01129573583603,28,1,Subscriber
2018-12-13,23,Thu,40.75325964,-73.94335788,40.75325964,-73.94335788,39,1,Subscriber
2018-12-17,8,Mon,40.78524672,-73.97667321,40.78524672,-73.97667321,41,1,Subscriber
2018-12-07,16,Fri,40.7158155,-73.99422366,40.7158155,-73.99422366,41,1,Subscriber
2018-12-03,18,Mon,40.75097711,-73.98765428,40.75097711,-73.98765428,36,1,Subscriber
2018-12-10,10,Mon,40.73224119,-74.00026394,40.73224119,-74.00026394,43,1,Subscriber
2018-12-15,15,Sat,40.72019521437465,-74.0103006362915,40.72019521437465,-74.0103006362915,60,1,Customer
2018-12-02,15,Sun,40.74290902,-73.97706058,40.74290902,-73.97706058,28,1,Subscriber
2018-12-01,13,Sat,40.711066,-74.009447,40.711066,-74.009447,41,1,Subscriber
2018-12-26,17,Wed,40.7403432,-73.98955109,40.7403432,-73.98955109,66,1,Subscriber
2018-12-11,16,Tue,40.791976,-73.945993,40.791976,-73.945993,52,1,Subscriber
2018-12-05,8,Wed,40.75724567911726,-73.97805914282799,40.75724567911726,-73.97805914282799,38,2,Subscriber
2018-12-13,8,Thu,40.73935542,-73.99931783,40.73935542,-73.99931783,29,1,Subscriber
2018-12-15,12,Sat,40.734232,-73.986923,40.734232,-73.986923,41,1,Subscriber
2018-12-09,10,Sun,40.70569254,-74.01677685,40.70569254,-74.01677685,26,2,Subscriber
2018-12-21,14,Fri,40.72317958,-73.99480012,40.72317958,-73.99480012,32,1,Subscriber
2018-12-14,13,Fri,40.75299641,-73.98721619,40.75299641,-73.98721619,28,1,Subscriber
2018-12-15,17,Sat,40.72430527250332,-73.99600982666016,40.72430527250332,-73.99600982666016,54,1,Subscriber
2018-12-30,14,Sun,40.73492695,-73.99200509,40.73492695,-73.99200509,51,1,Subscriber
2018-12-20,10,Thu,40.76350532,-73.97109243,40.76350532,-73.97109243,47,1,Subscriber
2018-12-07,8,Fri,40.73047747,-73.99906065,40.73047747,-73.99906065,32,1,Subscriber
2018-12-01,18,Sat,40.72502876,-73.99069656,40.72502876,-73.99069656,32,1,Subscriber
2018-12-14,8,Fri,40.7381765,-73.97738662,40.7381765,-73.97738662,52,1,Subscriber
2018-12-06,7,Thu,40.754691750226016,-73.99740189313889,40.754691750226016,-73.99740189313889,29,1,Subscriber
2018-12-31,12,Mon,40.72779126,-73.98564945,40.72779126,-73.98564945,29,2,Subscriber
2018-12-21,18,Fri,40.74487634,-73.99529885,40.74487634,-73.99529885,28,1,Subscriber
2018-12-18,19,Tue,40.76590936,-73.97634151,40.76590936,-73.97634151,31,1,Subscriber
2018-12-10,15,Mon,40.68650065,-73.96563307,40.68650065,-73.96563307,28,0,Subscriber
2018-12-17,12,Mon,40.77163851,-73.98261428,40.77163851,-73.98261428,64,2,Subscriber
2018-12-03,18,Mon,40.766425527028794,-73.92062902450562,40.766425527028794,-73.92062902450562,25,1,Subscriber
2018-12-20,18,Thu,40.7403432,-73.98955109,40.7403432,-73.98955109,62,2,Subscriber
2018-12-11,6,Tue,40.72019576,-73.98997825,40.72019576,-73.98997825,43,2,Subscriber
2018-12-18,15,Tue,40.75594159,-74.0021163,40.75594159,-74.0021163,43,1,Subscriber
2018-12-26,18,Wed,40.742753828659026,-74.00747358798981,40.742753828659026,-74.00747358798981,26,1,Subscriber
2018-12-11,9,Tue,40.75500254,-73.98014437,40.75500254,-73.98014437,48,1,Subscriber
2018-12-06,7,Thu,40.7454973,-74.00197139,40.7454973,-74.00197139,27,1,Subscriber
2018-12-20,13,Thu,40.73020660529954,-73.99102628231049,40.73020660529954,-73.99102628231049,47,1,Subscriber
2018-12-03,17,Mon,40.72906,-73.95779,40.72906,-73.95779,28,2,Subscriber
2018-12-17,6,Mon,40.75898481399634,-73.99379968643188,40.75898481399634,-73.99379968643188,59,1,Subscriber
2018-12-17,21,Mon,40.79313480986663,-73.97700369358063,40.79313480986663,-73.97700369358063,35,2,Subscriber
2018-12-27,21,Thu,40.7158155,-73.99422366,40.7158155,-73.99422366,76,1,Subscriber
2018-12-03,5,Mon,40.75640548,-73.9900262,40.75640548,-73.9900262,41,1,Subscriber
2018-12-18,16,Tue,40.758996559605116,-73.96865397691727,40.758996559605116,-73.96865397691727,29,1,Subscriber
2018-12-04,21,Tue,40.73038599,-74.00214988,40.73038599,-74.00214988,26,1,Subscriber
2018-12-07,8,Fri,40.72317958,-73.99480012,40.72317958,-73.99480012,25,1,Subscriber
2018-12-17,17,Mon,40.73827428,-73.98751968,40.73827428,-73.98751968,48,1,Subscriber
2018-12-22,17,Sat,40.73971301,-73.99456405,40.73971301,-73.99456405,39,1,Subscriber
2018-12-22,15,Sat,40.6809591,-73.99905709,40.6809591,-73.99905709,30,2,Subscriber
2018-12-06,16,Thu,40.75172632,-73.98753523,40.75172632,-73.98753523,49,0,Customer
2018-12-29,15,Sat,40.7485,-73.941275,40.7485,-73.941275,37,2,Subscriber
2018-12-20,17,Thu,40.741021509002664,-74.001384973526,40.741021509002664,-74.001384973526,49,1,Subscriber
2018-12-30,18,Sun,40.714851505262516,-74.01122331619263,40.714851505262516,-74.01122331619263,44,1,Subscriber
2018-12-19,18,Wed,40.72740794,-73.98142006,40.72740794,-73.98142006,17,1,Subscriber
2018-12-18,20,Tue,40.722103786686034,-73.99724900722504,40.722103786686034,-73.99724900722504,32,1,Subscriber
2018-12-12,17,Wed,40.76068327096592,-73.9845272898674,40.76068327096592,-73.9845272898674,32,1,Subscriber
2018-12-24,11,Mon,40.799484,-73.955613,40.799484,-73.955613,26,1,Subscriber
2018-12-20,0,Thu,40.71413089,-73.9970468,40.71413089,-73.9970468,30,1,Subscriber
2018-12-14,15,Fri,40.73726186,-73.99238967,40.73726186,-73.99238967,36,1,Customer
2018-12-19,7,Wed,40.751873,-73.977706,40.751873,-73.977706,36,1,Subscriber
2018-12-12,15,Wed,40.71602118,-73.99974372,40.71602118,-73.99974372,20,1,Subscriber
2018-12-11,19,Tue,40.73827428,-73.98751968,40.73827428,-73.98751968,50,1,Subscriber
2018-12-14,21,Fri,40.71915571696044,-73.94885390996933,40.71915571696044,-73.94885390996933,39,1,Subscriber
2018-12-11,8,Tue,40.722103786686034,-73.99724900722504,40.722103786686034,-73.99724900722504,26,2,Subscriber
2018-12-03,8,Mon,40.72779126,-73.98564945,40.72779126,-73.98564945,25,1,Subscriber
2018-12-19,16,Wed,40.69760127,-73.99344559,40.69760127,-73.99344559,37,1,Subscriber
2018-12-07,16,Fri,40.734232,-73.986923,40.734232,-73.986923,52,1,Subscriber
2018-12-16,9,Sun,40.68981035,-73.97493121,40.68981035,-73.97493121,34,2,Subscriber
2018-12-15,21,Sat,40.746524,-73.977885,40.746524,-73.977885,27,1,Subscriber
2018-12-17,19,Mon,40.71625008,-74.0091059,40.71625008,-74.0091059,59,2,Subscriber
2018-12-27,14,Thu,40.72917025,-73.99810231,40.72917025,-73.99810231,55,1,Subscriber
2018-12-26,17,Wed,40.73555,-73.95284,40.73555,-73.95284,54,1,Subscriber
2018-12-24,16,Mon,40.76500525,-73.95818491,40.76500525,-73.95818491,41,1,Subscriber
2018-12-12,9,Wed,40.7505853470215,-73.9946848154068,40.7505853470215,-73.9946848154068,52,1,Subscriber
2018-12-23,13,Sun,40.73020660529954,-73.99102628231049,40.73020660529954,-73.99102628231049,35,2,Subscriber
2018-12-23,14,Sun,40.68691865,-73.976682,40.68691865,-73.976682,44,1,Subscriber
2018-12-07,9,Fri,40.72621788,-73.98379855,40.72621788,-73.98379855,29,2,Subscriber
2018-12-04,10,Tue,40.70355377,-74.00670227,40.70355377,-74.00670227,34,1,Subscriber
2018-12-16,11,Sun,40.77573034,-73.9567526,40.77573034,-73.9567526,34,1,Subscriber
2018-12-20,21,Thu,40.666287,-73.98895053,40.666287,-73.98895053,17,1,Subscriber
2018-12-05,9,Wed,40.76500525,-73.95818491,40.76500525,-73.95818491,36,1,Subscriber
2018-12-23,20,Sun,40.710451,-73.960876,40.710451,-73.960876,29,1,Subscriber
2018-12-07,8,Fri,40.75763227739443,-73.96930575370789,40.75763227739443,-73.96930575370789,33,1,Subscriber
2018-12-01,18,Sat,40.711512,-74.015756,40.711512,-74.015756,47,1,Subscriber
2018-12-07,8,Fri,40.73291553,-74.00711384,40.73291553,-74.00711384,35,1,Subscriber
2018-12-12,8,Wed,40.6703837,-73.97839676,40.6703837,-73.97839676,52,2,Subscriber
2018-12-19,8,Wed,40.7770575,-73.97898475,40.7770575,-73.97898475,36,2,Subscriber
2018-12-26,16,Wed,40.714215,-73.981346,40.714215,-73.981346,19,1,Subscriber
2018-12-27,11,Thu,40.72079821,-73.95484712,40.72079821,-73.95484712,32,1,Subscriber
2018-12-29,23,Sat,40.75038009,-73.98338988,40.75038009,-73.98338988,28,1,Customer
2018-12-11,16,Tue,40.76068327096592,-73.9845272898674,40.76068327096592,-73.9845272898674,58,1,Subscriber
2018-12-02,15,Sun,40.68691865,-73.976682,40.68691865,-73.976682,39,1,Subscriber
2018-12-11,18,Tue,40.7153379,-74.01658354,40.7153379,-74.01658354,50,1,Subscriber
2018-12-19,8,Wed,40.6663181,-73.9854617,40.6663181,-73.9854617,51,1,Subscriber
2018-12-10,2,Mon,40.8082,-73.9641,40.8082,-73.9641,65,2,Subscriber
2018-12-21,16,Fri,40.751873,-73.977706,40.751873,-73.977706,30,1,Subscriber
2018-12-22,0,Sat,40.72906,-73.95779,40.72906,-73.95779,32,1,Subscriber
2018-12-04,6,Tue,40.73935542,-73.99931783,40.73935542,-73.99931783,29,1,Subscriber
2018-12-12,8,Wed,40.7770575,-73.97898475,40.7770575,-73.97898475,54,1,Subscriber
2018-12-03,15,Mon,40.7284186,-73.98713956,40.7284186,-73.98713956,48,1,Subscriber
2018-12-26,10,Wed,40.76269882,-73.99301222,40.76269882,-73.99301222,26,1,Subscriber
2018-12-04,8,Tue,40.76440023,-73.96648977,40.76440023,-73.96648977,56,1,Subscriber
2018-12-24,0,Mon,40.73226398,-73.99852205,40.73226398,-73.99852205,21,2,Subscriber
2018-12-10,18,Mon,40.7835016,-73.955327,40.7835016,-73.955327,26,1,Subscriber
2018-12-05,20,Wed,40.71076228,-73.99400398,40.71076228,-73.99400398,27,1,Subscriber
2018-12-18,17,Tue,40.722103786686034,-73.99724900722504,40.722103786686034,-73.99724900722504,51,1,Subscriber
2018-12-07,17,Fri,40.748,-73.9460927,40.748,-73.9460927,43,1,Subscriber
2018-12-20,8,Thu,40.736502,-73.97809472,40.736502,-73.97809472,58,2,Subscriber
2018-12-04,17,Tue,40.7691572,-73.96703464,40.7691572,-73.96703464,43,1,Subscriber
2018-12-07,11,Fri,40.76669671,-73.99061728,40.76669671,-73.99061728,29,1,Subscriber
2018-12-07,16,Fri,40.735367055605394,-73.98797392845154,40.735367055605394,-73.98797392845154,41,2,Subscriber
2018-12-03,17,Mon,40.71782143,-73.97628939,40.71782143,-73.97628939,46,2,Subscriber
2018-12-09,19,Sun,40.73726186,-73.99238967,40.73726186,-73.99238967,48,2,Subscriber
2018-12-07,17,Fri,40.75724567911726,-73.97805914282799,40.75724567911726,-73.97805914282799,36,1,Subscriber
2018-12-19,17,Wed,40.72165481,-74.00234737,40.72165481,-74.00234737,66,1,Subscriber
2018-12-14,6,Fri,40.7770575,-73.97898475,40.7770575,-73.97898475,28,1,Subscriber
2018-12-27,9,Thu,40.7361967,-74.00859207,40.7361967,-74.00859207,67,1,Subscriber
2018-12-31,15,Mon,40.751873,-73.977706,40.751873,-73.977706,48,1,Subscriber
2018-12-05,9,Wed,40.73047747,-73.99906065,40.73047747,-73.99906065,54,2,Subscriber
2018-12-26,21,Wed,40.7435337324616,-74.00367558002472,40.7435337324616,-74.00367558002472,31,1,Subscriber
2018-12-13,21,Thu,40.70717936,-74.00887308,40.70717936,-74.00887308,25,1,Subscriber
2018-12-22,13,Sat,40.6740886,-73.9787282,40.6740886,-73.9787282,33,1,Customer
2018-12-12,22,Wed,40.71044554,-73.96525063,40.71044554,-73.96525063,24,2,Subscriber
2018-12-19,14,Wed,40.6772744,-73.98282002,40.6772744,-73.98282002,53,1,Subscriber
2018-12-12,17,Wed,40.73020660529954,-73.99102628231049,40.73020660529954,-73.99102628231049,26,1,Subscriber
2018-12-03,8,Mon,40.75510267,-73.97498696,40.75510267,-73.97498696,51,1,Subscriber
2018-12-14,5,Fri,40.7923272,-73.9383,40.7923272,-73.9383,39,1,Subscriber
2018-12-18,6,Tue,40.7770575,-73.97898475,40.7770575,-73.97898475,36,2,Subscriber
2018-12-11,16,Tue,40.746524,-73.977885,40.746524,-73.977885,64,1,Subscriber
2018-12-14,14,Fri,40.70277159,-73.99383605,40.70277159,-73.99383605,19,2,Customer
2018-12-21,18,Fri,40.69308257,-73.97178913,40.69308257,-73.97178913,44,1,Subscriber
2018-12-07,19,Fri,40.76132983124814,-73.97982001304626,40.76132983124814,-73.97982001304626,24,1,Subscriber
2018-12-04,19,Tue,40.74144387,-73.97536082,40.74144387,-73.97536082,37,1,Subscriber
2018-12-10,21,Mon,40.74311555376486,-73.98215353488922,40.74311555376486,-73.98215353488922,68,1,Subscriber
2018-12-31,8,Mon,40.72110063,-73.9919254,40.72110063,-73.9919254,26,2,Subscriber
2018-12-13,9,Thu,40.701403172577244,-73.98672670125961,40.701403172577244,-73.98672670125961,36,1,Subscriber
2018-12-03,8,Mon,40.72917025,-73.99810231,40.72917025,-73.99810231,52,2,Subscriber
2018-12-24,13,Mon,40.77282817,-73.96685276,40.77282817,-73.96685276,49,0,Customer
2018-12-04,21,Tue,40.8006721,-73.9349,40.8006721,-73.9349,30,1,Subscriber
2018-12-02,16,Sun,40.751396,-74.005226,40.751396,-74.005226,30,1,Subscriber
2018-12-07,19,Fri,40.718822,-73.99596,40.718822,-73.99596,28,1,Subscriber
2018-12-29,14,Sat,40.7949879,-73.9333349,40.7949879,-73.9333349,34,2,Subscriber
2018-12-13,17,Thu,40.70569254,-74.01677685,40.70569254,-74.01677685,31,1,Subscriber
2018-12-31,11,Mon,40.675146838709786,-73.97523209452629,40.675146838709786,-73.97523209452629,27,1,Subscriber
2018-12-06,18,Thu,40.71754834,-74.01322069,40.71754834,-74.01322069,29,1,Subscriber
2018-12-06,8,Thu,40.73172428,-74.00674436,40.73172428,-74.00674436,50,1,Subscriber
2018-12-11,13,Tue,40.7047177,-74.00926027,40.7047177,-74.00926027,31,1,Subscriber
2018-12-13,14,Thu,40.75299641,-73.98721619,40.75299641,-73.98721619,49,0,Customer
2018-12-13,17,Thu,40.74475148,-73.99915362,40.74475148,-73.99915362,31,1,Subscriber
2018-12-04,18,Tue,40.71534825,-73.96024116,40.71534825,-73.96024116,47,2,Subscriber
2018-12-13,8,Thu,40.71219906,-73.97948148,40.71219906,-73.97948148,39,2,Subscriber
2018-12-02,17,Sun,40.71605866,-73.99190759,40.71605866,-73.99190759,19,2,Subscriber
2018-12-04,18,Tue,40.72243797,-74.00566443,40.72243797,-74.00566443,31,1,Subscriber
2018-12-23,21,Sun,40.716887,-73.963198,40.716887,-73.963198,42,2,Subscriber
2018-12-25,15,Tue,40.70834698,-74.01713445,40.70834698,-74.01713445,36,1,Subscriber
2018-12-25,13,Tue,40.6750705,-73.98775226,40.6750705,-73.98775226,42,1,Subscriber
2018-12-29,13,Sat,40.69102925677968,-73.99183362722397,40.69102925677968,-73.99183362722397,30,1,Subscriber
2018-12-14,18,Fri,40.71605866,-73.99190759,40.71605866,-73.99190759,30,1,Subscriber
2018-12-27,13,Thu,40.76590936,-73.97634151,40.76590936,-73.97634151,49,0,Subscriber
2018-12-03,21,Mon,40.74294891660091,-74.00413691997528,40.74294891660091,-74.00413691997528,39,1,Subscriber
2018-12-07,17,Fri,40.7403432,-73.98955109,40.7403432,-73.98955109,30,1,Subscriber
2018-12-06,9,Thu,40.72743423,-73.99379025,40.72743423,-73.99379025,68,1,Subscriber
2018-12-10,15,Mon,40.7208736,-73.98085795,40.7208736,-73.98085795,25,1,Subscriber
2018-12-20,10,Thu,40.744219,-73.97121214,40.744219,-73.97121214,62,1,Subscriber
2018-12-20,14,Thu,40.8025566,-73.9490782,40.8025566,-73.9490782,34,2,Subscriber
