ds,start_hour,day_of_week,start_lat,start_lng,end_lat,end_lng,age,gender,usertype
2018-01-31,10,Wed,40.7638753,-73.9364848,40.7638753,-73.9364848,60,1,Subscriber
2018-01-14,15,Sun,40.79406660818552,-73.96286845207214,40.79406660818552,-73.96286845207214,49,0,Customer
2018-01-13,16,Sat,40.751873,-73.977706,40.751873,-73.977706,35,2,Subscriber
2018-01-11,10,Thu,40.72606,-73.95621,40.72606,-73.95621,32,2,Subscriber
2018-01-18,8,Thu,40.7989445,-73.944846,40.7989445,-73.944846,33,1,Subscriber
2018-01-26,21,Fri,40.7158155,-73.99422366,40.7158155,-73.99422366,56,2,Subscriber
2018-01-19,7,Fri,40.73587678,-73.98205027,40.73587678,-73.98205027,56,2,Subscriber
2018-01-07,18,Sun,40.71406667,-73.99293911,40.71406667,-73.99293911,33,2,Subscriber
2018-01-24,16,Wed,40.696192,-73.991218,40.696192,-73.991218,65,1,Subscriber
2018-01-26,15,Fri,40.72019576,-73.98997825,40.72019576,-73.98997825,49,0,Customer
2018-01-22,16,Mon,40.76780080148132,-73.96592080593109,40.76780080148132,-73.96592080593109,25,0,Subscriber
2018-01-18,18,Thu,40.75466591,-73.99138152,40.75466591,-73.99138152,50,1,Subscriber
2018-01-27,9,Sat,40.74475148,-73.99915362,40.74475148,-73.99915362,58,1,Subscriber
2018-01-28,18,Sun,40.74854862,-73.98808416,40.74854862,-73.98808416,42,1,Subscriber
2018-01-21,16,Sun,40.77118287540658,-73.96409422159195,40.77118287540658,-73.96409422159195,56,1,Subscriber
2018-01-17,18,Wed,40.71605866,-73.99190759,40.71605866,-73.99190759,56,1,Subscriber
2018-01-09,17,Tue,40.75466591,-73.99138152,40.75466591,-73.99138152,50,1,Subscriber
2018-01-18,7,Thu,40.70411791,-73.94818595,40.70411791,-73.94818595,55,1,Subscriber
2018-01-28,1,Sun,40.735238,-74.000271,40.735238,-74.000271,49,0,Customer
2018-01-20,0,Sat,40.68382604,-73.97632328,40.68382604,-73.97632328,34,1,Subscriber
2018-01-09,8,Tue,40.73587678,-73.98205027,40.73587678,-73.98205027,43,2,Subscriber
2018-01-03,9,Wed,40.71494807,-74.00234482,40.71494807,-74.00234482,32,2,Subscriber
2018-01-31,20,Wed,40.75172632,-73.98753523,40.75172632,-73.98753523,43,2,Subscriber
2018-01-30,13,Tue,40.74173969,-73.99415556,40.74173969,-73.99415556,25,2,Subscriber
2018-01-28,9,Sun,40.6711978,-73.97484126,40.6711978,-73.97484126,32,1,Subscriber
2018-01-20,8,Sat,40.78112229934166,-73.94965589046478,40.78112229934166,-73.94965589046478,34,1,Subscriber
2018-01-10,8,Wed,40.68940747,-73.96885458,40.68940747,-73.96885458,44,2,Subscriber
2018-01-18,12,Thu,40.7505853470215,-73.9946848154068,40.7505853470215,-73.9946848154068,42,1,Subscriber
2018-01-16,22,Tue,40.71939226,-74.00247214,40.71939226,-74.00247214,30,1,Subscriber
2018-01-18,16,Thu,40.77492513,-73.98266566,40.77492513,-73.98266566,28,1,Subscriber
2018-01-25,7,Thu,40.7505853470215,-73.9946848154068,40.7505853470215,-73.9946848154068,27,1,Subscriber
2018-01-09,10,Tue,40.805159,-73.954692,40.805159,-73.954692,38,2,Subscriber
2018-01-22,19,Mon,40.70870368,-73.9448625,40.70870368,-73.9448625,27,1,Subscriber
2018-01-29,17,Mon,40.76095756,-73.96724467,40.76095756,-73.96724467,39,1,Subscriber
2018-01-02,10,Tue,40.79127,-73.964839,40.79127,-73.964839,42,1,Subscriber
2018-01-12,20,Fri,40.6902375,-73.99203074,40.6902375,-73.99203074,55,2,Subscriber
2018-01-05,6,Fri,40.72621788,-73.98379855,40.72621788,-73.98379855,22,1,Subscriber
2018-01-25,10,Thu,40.751551,-73.993934,40.751551,-73.993934,44,1,Subscriber
2018-01-26,10,Fri,40.722103786686034,-73.99724900722504,40.722103786686034,-73.99724900722504,48,2,Subscriber
2018-01-21,17,Sun,40.72066442,-73.98517977,40.72066442,-73.98517977,28,1,Subscriber
2018-01-03,2,Wed,40.749156,-73.9916,40.749156,-73.9916,35,1,Subscriber
2018-01-18,8,Thu,40.76500525,-73.95818491,40.76500525,-73.95818491,57,1,Subscriber
2018-01-30,17,Tue,40.686312,-73.935775,40.686312,-73.935775,40,1,Subscriber
2018-01-13,18,Sat,40.77632142182271,-73.96427392959595,40.77632142182271,-73.96427392959595,49,0,Customer
2018-01-10,9,Wed,40.76663814,-73.95348296,40.76663814,-73.95348296,41,1,Subscriber
2018-01-20,11,Sat,40.751873,-73.977706,40.751873,-73.977706,61,1,Subscriber
2018-01-26,17,Fri,40.7403432,-73.98955109,40.7403432,-73.98955109,39,1,Subscriber
2018-01-14,9,Sun,40.72185379,-74.00771779,40.72185379,-74.00771779,53,1,Subscriber
2018-01-11,20,Thu,40.73827428,-73.98751968,40.73827428,-73.98751968,34,1,Subscriber
2018-01-25,19,Thu,40.75272201381188,-73.98123621940613,40.75272201381188,-73.98123621940613,31,1,Subscriber
2018-01-12,6,Fri,40.69474881,-73.98362464,40.69474881,-73.98362464,38,1,Subscriber
2018-01-11,23,Thu,40.73492695,-73.99200509,40.73492695,-73.99200509,49,2,Subscriber
2018-01-12,9,Fri,40.71494807,-74.00234482,40.71494807,-74.00234482,44,1,Subscriber
2018-01-20,12,Sat,40.7869946,-73.94164802,40.7869946,-73.94164802,29,1,Subscriber
2018-01-25,7,Thu,40.69196035,-73.96536851,40.69196035,-73.96536851,29,1,Subscriber
2018-01-10,14,Wed,40.66314,-73.9605695,40.66314,-73.9605695,39,1,Subscriber
2018-01-12,15,Fri,40.74475148,-73.99915362,40.74475148,-73.99915362,54,1,Subscriber
2018-01-19,17,Fri,40.733812191966315,-73.98054420948029,40.733812191966315,-73.98054420948029,31,1,Subscriber
2018-01-24,18,Wed,40.76341379,-73.99667444,40.76341379,-73.99667444,52,1,Subscriber
2018-01-03,15,Wed,40.7277140777778,-74.01129573583603,40.7277140777778,-74.01129573583603,55,1,Subscriber
2018-01-20,18,Sat,40.7149787,-74.013012,40.7149787,-74.013012,34,1,Subscriber
2018-01-23,18,Tue,40.74487634,-73.99529885,40.74487634,-73.99529885,54,1,Subscriber
2018-01-12,18,Fri,40.69383,-73.990539,40.69383,-73.990539,49,1,Subscriber
2018-01-29,18,Mon,40.6883337,-73.950916,40.6883337,-73.950916,38,1,Subscriber
2018-01-11,13,Thu,40.7597108,-73.97402311,40.7597108,-73.97402311,53,1,Subscriber
2018-01-11,14,Thu,40.73454567,-73.99074142,40.73454567,-73.99074142,32,1,Subscriber
2018-01-18,18,Thu,40.735367055605394,-73.98797392845154,40.735367055605394,-73.98797392845154,37,1,Subscriber
2018-01-11,11,Thu,40.71745169,-73.95850939,40.71745169,-73.95850939,33,1,Subscriber
2018-01-26,7,Fri,40.73331967,-73.99510132,40.73331967,-73.99510132,37,1,Subscriber
2018-01-30,18,Tue,40.75466591,-73.99138152,40.75466591,-73.99138152,34,1,Subscriber
2018-01-19,18,Fri,40.76227205,-73.98788205,40.76227205,-73.98788205,49,1,Subscriber
2018-01-03,17,Wed,40.71893904,-73.99266288,40.71893904,-73.99266288,50,1,Subscriber
2018-01-17,18,Wed,40.74734825,-73.99723551,40.74734825,-73.99723551,42,2,Subscriber
2018-01-26,16,Fri,40.71893904,-73.99266288,40.71893904,-73.99266288,26,1,Subscriber
2018-01-16,7,Tue,40.75172632,-73.98753523,40.75172632,-73.98753523,46,1,Subscriber
2018-01-19,9,Fri,40.697950315695444,-73.97077560424805,40.697950315695444,-73.97077560424805,32,1,Subscriber
2018-01-30,19,Tue,40.770513,-73.988038,40.770513,-73.988038,51,1,Subscriber
2018-01-26,16,Fri,40.73704984,-73.99009296,40.73704984,-73.99009296,43,1,Subscriber
2018-01-17,18,Wed,40.73454567,-73.99074142,40.73454567,-73.99074142,31,1,Subscriber
2018-01-26,17,Fri,40.76132983124814,-73.97982001304626,40.76132983124814,-73.97982001304626,27,1,Subscriber
2018-01-19,5,Fri,40.75640548,-73.9900262,40.75640548,-73.9900262,50,1,Subscriber
2018-01-03,20,Wed,40.75038009,-73.98338988,40.75038009,-73.98338988,27,1,Subscriber
2018-01-13,10,Sat,40.78499979,-73.97283406,40.78499979,-73.97283406,43,2,Subscriber
2018-01-24,9,Wed,40.681990442707026,-73.99079024791718,40.681990442707026,-73.99079024791718,49,2,Subscriber
2018-01-26,22,Fri,40.73704984,-73.99009296,40.73704984,-73.99009296,28,1,Subscriber
2018-01-19,18,Fri,40.75527307,-73.98316936,40.75527307,-73.98316936,30,1,Subscriber
2018-01-29,18,Mon,40.7829391,-73.9786517,40.7829391,-73.9786517,41,1,Subscriber
2018-01-20,18,Sat,40.72217444,-73.98368779,40.72217444,-73.98368779,44,1,Subscriber
2018-01-20,23,Sat,40.692418292578466,-73.98949474096298,40.692418292578466,-73.98949474096298,40,1,Subscriber
2018-01-09,17,Tue,40.72217444,-73.98368779,40.72217444,-73.98368779,30,1,Subscriber
2018-01-28,19,Sun,40.77163851,-73.98261428,40.77163851,-73.98261428,54,1,Subscriber
2018-01-23,8,Tue,40.80756,-73.939182,40.80756,-73.939182,33,1,Subscriber
2018-01-29,8,Mon,40.751581,-73.97791,40.751581,-73.97791,52,1,Subscriber
2018-01-09,14,Tue,40.75018156325683,-74.00218427181244,40.75018156325683,-74.00218427181244,51,2,Subscriber
2018-01-08,18,Mon,40.67909799721684,-73.98765474557877,40.67909799721684,-73.98765474557877,58,1,Subscriber
2018-01-27,11,Sat,40.77140426,-73.9535166,40.77140426,-73.9535166,26,2,Subscriber
2018-01-28,16,Sun,40.722055,-73.989111,40.722055,-73.989111,62,1,Subscriber
2018-01-11,13,Thu,40.73223272,-73.98889957,40.73223272,-73.98889957,42,2,Subscriber
2018-01-22,17,Mon,40.72217444,-73.98368779,40.72217444,-73.98368779,38,1,Subscriber
2018-01-19,7,Fri,40.756014,-73.967416,40.756014,-73.967416,26,1,Subscriber
2018-01-25,6,Thu,40.75797322,-73.96603308,40.75797322,-73.96603308,26,1,Subscriber
2018-01-03,9,Wed,40.77579376683666,-73.9762057363987,40.77579376683666,-73.9762057363987,37,2,Subscriber
2018-01-31,8,Wed,40.751873,-73.977706,40.751873,-73.977706,61,1,Subscriber
2018-01-31,19,Wed,40.7390169121,-74.0026376103,40.7390169121,-74.0026376103,55,1,Subscriber
2018-01-16,20,Tue,40.73492695,-73.99200509,40.73492695,-73.99200509,25,1,Subscriber
2018-01-26,7,Fri,40.69474881,-73.98362464,40.69474881,-73.98362464,38,1,Subscriber
2018-01-30,19,Tue,40.688226,-73.979382,40.688226,-73.979382,29,1,Subscriber
2018-01-19,23,Fri,40.7699176,-73.9184057,40.7699176,-73.9184057,52,1,Subscriber
2018-01-25,17,Thu,40.73492695,-73.99200509,40.73492695,-73.99200509,60,2,Subscriber
2018-01-18,8,Thu,40.70905623,-74.01043382,40.70905623,-74.01043382,37,1,Subscriber
2018-01-10,18,Wed,40.749156,-73.9916,40.749156,-73.9916,22,2,Subscriber
2018-01-22,9,Mon,40.799484,-73.955613,40.799484,-73.955613,30,1,Subscriber
2018-01-22,15,Mon,40.6828003,-73.99990419,40.6828003,-73.99990419,25,2,Subscriber
2018-01-19,18,Fri,40.74780373,-73.9734419,40.74780373,-73.9734419,45,2,Subscriber
2018-01-19,18,Fri,40.69580705,-73.97355569,40.69580705,-73.97355569,45,1,Subscriber
2018-01-16,18,Tue,40.75594159,-74.0021163,40.75594159,-74.0021163,37,1,Subscriber
2018-01-31,21,Wed,40.7390169121,-74.0026376103,40.7390169121,-74.0026376103,45,1,Subscriber
2018-01-23,8,Tue,40.724812564400175,-73.94752621650696,40.724812564400175,-73.94752621650696,33,2,Subscriber
2018-01-11,19,Thu,40.73827428,-73.98751968,40.73827428,-73.98751968,32,1,Subscriber
2018-01-08,17,Mon,40.718822,-73.99596,40.718822,-73.99596,52,2,Subscriber
2018-01-16,16,Tue,40.6859296,-74.00242364,40.6859296,-74.00242364,34,2,Subscriber
2018-01-15,20,Mon,40.7779453,-73.946041,40.7779453,-73.946041,49,1,Subscriber
2018-01-19,15,Fri,40.74173969,-73.99415556,40.74173969,-73.99415556,42,2,Subscriber
2018-01-30,9,Tue,40.74765947,-73.98490707,40.74765947,-73.98490707,31,1,Subscriber
2018-01-16,16,Tue,40.71247661,-73.94100005,40.71247661,-73.94100005,48,2,Subscriber
2018-01-02,10,Tue,40.71754834,-74.01322069,40.71754834,-74.01322069,48,1,Subscriber
2018-01-10,17,Wed,40.751873,-73.977706,40.751873,-73.977706,24,1,Subscriber
2018-01-08,19,Mon,40.75763227739443,-73.96930575370789,40.75763227739443,-73.96930575370789,25,1,Subscriber
2018-01-07,20,Sun,40.70281858,-73.98765762,40.70281858,-73.98765762,32,2,Subscriber
2018-01-20,15,Sat,40.777507027547976,-73.98888587951659,40.777507027547976,-73.98888587951659,33,2,Subscriber
2018-01-20,22,Sat,40.7801839724239,-73.97728532552719,40.7801839724239,-73.97728532552719,50,1,Subscriber
2018-01-16,7,Tue,40.72217444,-73.98368779,40.72217444,-73.98368779,36,1,Subscriber
2018-01-16,9,Tue,40.76341379,-73.99667444,40.76341379,-73.99667444,31,1,Subscriber
2018-01-11,15,Thu,40.72710258,-74.00297088,40.72710258,-74.00297088,36,0,Subscriber
2018-01-09,9,Tue,40.801694,-73.957145,40.801694,-73.957145,39,1,Subscriber
2018-01-15,6,Mon,40.75640548,-73.9900262,40.75640548,-73.9900262,57,1,Subscriber
2018-01-30,18,Tue,40.70365182,-74.01167797,40.70365182,-74.01167797,54,1,Subscriber
2018-01-27,13,Sat,40.75640548,-73.9900262,40.75640548,-73.9900262,30,1,Subscriber
2018-01-25,18,Thu,40.73314259,-73.97573881,40.73314259,-73.97573881,38,1,Subscriber
2018-01-12,16,Fri,40.70823502,-74.00530063,40.70823502,-74.00530063,49,0,Subscriber
2018-01-29,7,Mon,40.75668720603179,-73.98257732391357,40.75668720603179,-73.98257732391357,42,1,Subscriber
2018-01-14,11,Sun,40.69165183,-73.9999786,40.69165183,-73.9999786,25,1,Subscriber
2018-01-31,8,Wed,40.73555,-73.95284,40.73555,-73.95284,37,1,Subscriber
2018-01-17,8,Wed,40.751873,-73.977706,40.751873,-73.977706,61,1,Subscriber
2018-01-09,19,Tue,40.76068327096592,-73.9845272898674,40.76068327096592,-73.9845272898674,30,1,Subscriber
2018-01-29,20,Mon,40.71473993,-74.00910627,40.71473993,-74.00910627,54,1,Subscriber
2018-01-11,9,Thu,40.76132983124814,-73.97982001304626,40.76132983124814,-73.97982001304626,25,1,Subscriber
2018-01-21,14,Sun,40.746745,-74.007756,40.746745,-74.007756,56,2,Subscriber
2018-01-28,21,Sun,40.7770575,-73.97898475,40.7770575,-73.97898475,39,1,Subscriber
2018-01-13,18,Sat,40.69308257,-73.97178913,40.69308257,-73.97178913,24,2,Subscriber
2018-01-26,14,Fri,40.7153379,-74.01658354,40.7153379,-74.01658354,62,2,Subscriber
2018-01-20,14,Sat,40.70569254,-74.01677685,40.70569254,-74.01677685,34,2,Customer
2018-01-03,16,Wed,40.75724567911726,-73.97805914282799,40.75724567911726,-73.97805914282799,27,1,Subscriber
2018-01-16,20,Tue,40.7597108,-73.97402311,40.7597108,-73.97402311,25,1,Subscriber
2018-01-09,15,Tue,40.69573398,-73.97129668,40.69573398,-73.97129668,64,1,Subscriber
2018-01-18,14,Thu,40.741021509002664,-74.001384973526,40.741021509002664,-74.001384973526,49,0,Customer
2018-01-31,8,Wed,40.746745,-74.007756,40.746745,-74.007756,35,1,Subscriber
2018-01-03,9,Wed,40.7172274,-73.98802084,40.7172274,-73.98802084,46,2,Subscriber
2018-01-23,20,Tue,40.76663814,-73.95348296,40.76663814,-73.95348296,41,2,Subscriber
2018-01-25,6,Thu,40.7779453,-73.946041,40.7779453,-73.946041,38,1,Subscriber
2018-01-31,14,Wed,40.6851443,-73.95380904,40.6851443,-73.95380904,25,2,Subscriber
2018-01-10,16,Wed,40.76269882,-73.99301222,40.76269882,-73.99301222,19,1,Subscriber
2018-01-26,21,Fri,40.7839636,-73.9471673,40.7839636,-73.9471673,44,1,Subscriber
2018-01-19,12,Fri,40.752165280621966,-73.97992193698882,40.752165280621966,-73.97992193698882,53,2,Subscriber
2018-01-16,10,Tue,40.74487634,-73.99529885,40.74487634,-73.99529885,37,1,Subscriber
2018-01-15,11,Mon,40.70355377,-74.00670227,40.70355377,-74.00670227,41,2,Subscriber
2018-01-16,8,Tue,40.7014851,-73.98656928,40.7014851,-73.98656928,31,1,Subscriber
2018-01-07,10,Sun,40.73038599,-74.00214988,40.73038599,-74.00214988,26,1,Subscriber
2018-01-11,9,Thu,40.75892386377695,-73.96226227283478,40.75892386377695,-73.96226227283478,62,1,Subscriber
2018-01-17,19,Wed,40.74238787,-73.99726235,40.74238787,-73.99726235,35,2,Subscriber
2018-01-19,15,Fri,40.7149787,-74.013012,40.7149787,-74.013012,33,1,Subscriber
2018-01-20,21,Sat,40.75097711,-73.98765428,40.75097711,-73.98765428,32,1,Subscriber
2018-01-27,19,Sat,40.69760127,-73.99344559,40.69760127,-73.99344559,34,1,Subscriber
2018-01-23,7,Tue,40.744023,-73.976056,40.744023,-73.976056,33,2,Subscriber
2018-01-17,12,Wed,40.77966809007312,-73.98093044757842,40.77966809007312,-73.98093044757842,57,1,Subscriber
2018-01-25,16,Thu,40.79025417330419,-73.97718340158461,40.79025417330419,-73.97718340158461,62,1,Subscriber
2018-01-27,12,Sat,40.680944723477296,-73.97567331790923,40.680944723477296,-73.97567331790923,44,1,Subscriber
2018-01-18,9,Thu,40.7728384,-73.94989233,40.7728384,-73.94989233,35,1,Subscriber
2018-01-18,14,Thu,40.76873687,-73.96119945,40.76873687,-73.96119945,56,1,Subscriber
2018-01-24,7,Wed,40.71915571696044,-73.94885390996933,40.71915571696044,-73.94885390996933,35,1,Subscriber
2018-01-12,8,Fri,40.72955361,-73.98057249,40.72955361,-73.98057249,51,1,Subscriber
2018-01-20,8,Sat,40.77452835,-73.98753759,40.77452835,-73.98753759,36,1,Subscriber
2018-01-07,13,Sun,40.675146838709786,-73.97523209452629,40.675146838709786,-73.97523209452629,32,1,Subscriber
2018-01-27,16,Sat,40.751873,-73.977706,40.751873,-73.977706,49,0,Customer
2018-01-28,13,Sun,40.77565541,-73.95068615,40.77565541,-73.95068615,39,1,Subscriber
2018-01-10,11,Wed,40.76030096,-73.99884222,40.76030096,-73.99884222,31,1,Subscriber
2018-01-20,15,Sat,40.70224,-73.982578,40.70224,-73.982578,41,1,Subscriber
2018-01-22,7,Mon,40.728048571362606,-73.97881150245667,40.728048571362606,-73.97881150245667,29,1,Subscriber
2018-01-22,15,Mon,40.68680820503432,-73.98036181926727,40.68680820503432,-73.98036181926727,53,1,Subscriber
2018-01-22,18,Mon,40.67716489469059,-73.973827958107,40.67716489469059,-73.973827958107,46,2,Subscriber
2018-01-10,6,Wed,40.7390169121,-74.0026376103,40.7390169121,-74.0026376103,35,1,Subscriber
2018-01-18,6,Thu,40.75640548,-73.9900262,40.75640548,-73.9900262,43,1,Subscriber
2018-01-19,18,Fri,40.69196566,-73.9813018,40.69196566,-73.9813018,32,1,Subscriber
2018-01-18,8,Thu,40.73587678,-73.98205027,40.73587678,-73.98205027,27,1,Subscriber
2018-01-18,18,Thu,40.76132983124814,-73.97982001304626,40.76132983124814,-73.97982001304626,32,1,Subscriber
2018-01-10,8,Wed,40.72621788,-73.98379855,40.72621788,-73.98379855,41,1,Subscriber
2018-01-23,19,Tue,40.74475148,-73.99915362,40.74475148,-73.99915362,23,1,Subscriber
2018-01-11,8,Thu,40.73172428,-74.00674436,40.73172428,-74.00674436,39,1,Subscriber
2018-01-03,9,Wed,40.74311555376486,-73.98215353488922,40.74311555376486,-73.98215353488922,41,1,Subscriber
2018-01-20,15,Sat,40.73223272,-73.98889957,40.73223272,-73.98889957,24,1,Subscriber
2018-01-11,9,Thu,40.689888,-73.981013,40.689888,-73.981013,36,2,Subscriber
2018-01-29,14,Mon,40.76009437,-73.99461843,40.76009437,-73.99461843,35,1,Subscriber
2018-01-11,18,Thu,40.73223272,-73.98889957,40.73223272,-73.98889957,33,1,Subscriber
2018-01-19,11,Fri,40.73401143,-74.00293877,40.73401143,-74.00293877,22,2,Subscriber
2018-01-21,21,Sun,40.686371,-73.99383324,40.686371,-73.99383324,37,1,Subscriber
2018-01-29,8,Mon,40.73038599,-74.00214988,40.73038599,-74.00214988,31,1,Subscriber
2018-01-26,9,Fri,40.75510267,-73.97498696,40.75510267,-73.97498696,55,1,Subscriber
2018-01-10,9,Wed,40.71117444,-73.99682619,40.71117444,-73.99682619,25,1,Subscriber
2018-01-31,8,Wed,40.6794388,-73.9680438,40.6794388,-73.9680438,32,1,Subscriber
2018-01-26,6,Fri,40.74780373,-73.9734419,40.74780373,-73.9734419,66,1,Subscriber
2018-01-13,10,Sat,40.76269882,-73.99301222,40.76269882,-73.99301222,60,1,Subscriber
2018-01-10,9,Wed,40.75640548,-73.9900262,40.75640548,-73.9900262,51,1,Subscriber
2018-01-29,13,Mon,40.71469,-73.95739,40.71469,-73.95739,34,1,Subscriber
2018-01-11,10,Thu,40.6809833854,-73.9500479759,40.6809833854,-73.9500479759,61,1,Subscriber
2018-01-10,17,Wed,40.74444921,-73.98303529,40.74444921,-73.98303529,51,2,Subscriber
2018-01-24,21,Wed,40.7839636,-73.9471673,40.7839636,-73.9471673,36,1,Subscriber
2018-01-23,15,Tue,40.76500525,-73.95818491,40.76500525,-73.95818491,35,1,Subscriber
2018-01-13,13,Sat,40.6906495,-73.95643107,40.6906495,-73.95643107,49,0,Customer
2018-01-10,20,Wed,40.72217444,-73.98368779,40.72217444,-73.98368779,31,1,Subscriber
2018-01-10,6,Wed,40.75466591,-73.99138152,40.75466591,-73.99138152,36,1,Subscriber
2018-01-30,12,Tue,40.73224119,-74.00026394,40.73224119,-74.00026394,36,2,Subscriber
2018-01-31,11,Wed,40.75660359,-73.9979009,40.75660359,-73.9979009,29,1,Subscriber
2018-01-08,5,Mon,40.75640548,-73.9900262,40.75640548,-73.9900262,42,1,Subscriber
2018-01-21,17,Sun,40.7724607,-73.9468208,40.7724607,-73.9468208,29,1,Subscriber
